Clause Heading,Clause Content
non-solicitation,"The Executive agrees during his or her employment with Regeneration Technologies, and for a period of two (2) years from the termination date of his or her employment with Regeneration Technologies, not to: (a) solicit any employee of Regeneration Technologies, or any subsidiary or affiliate of Regeneration Technologies, or otherwise induce or attempt to induce any employee of Regeneration Technologies to leave the employment of Regeneration Technologies; or (b) directly or indirectly attempt to solicit any client or customer of Regeneration Technologies, or any client or customer of any subsidiary or affiliate of Regeneration Technologies, or directly or indirectly interfere with Regeneration Technologies’ relationship, or any subsidiary’s or affiliate’s relationship, with any of its clients or customers. The provisions of this Paragraph 11 shall survive the termination of Executive’s employment with Regeneration Technologies and the termination of this Agreement.   12.     REMEDIES FOR BREACH OF LIMITATION OF EMPLOYMENT AND NON-SOLICITATION .   It is understood and agreed by the Parties that Regeneration Technologies shall be entitled, upon application to a court of competent jurisdiction, to obtain injunctive relief to enforce the provisions of Paragraphs 10 and 11, which injunctive relief shall be in addition to any other rights or remedies available to Regeneration Technologies. If such a violation occurs, the Executive shall be responsible for the payment of reasonable attorneys’ fees and other costs and expenses incurred by Regeneration Technologies in enforcing the covenants contained in Paragraphs 10 and 11, whether incurred at the trial level or in any appellate proceeding.   13.     NON-DISPARAGEMENT .   While employed by Regeneration Technologies or any affiliate of Regeneration Technologies and, provided Regeneration Technologies has complied with its obligations hereunder, after the Executive’s employment terminates for whatever reason, the Executive agrees not to disparage, denigrate, or comment negatively upon, either orally or in writing, Regeneration Technologies, or any of its affiliates, officers, or directors, to or in the presence of any person or entity.   14.     INVALID PROVISION .   In the event any provision of this Agreement should be or become invalid or unenforceable, the invalid provision shall not affect the validity and enforceability of any other provision of this Agreement. Similarly, if the scope of any restriction or covenant contained in this Agreement should be or become too broad or extensive to permit enforcement of the covenant or provision to its full extent, then any restriction or covenant shall be enforced to the maximum extent permitted by law. The Executive consents and agrees that the scope of any restriction or covenant may be modified accordingly in any judicial proceeding brought to enforce the restriction or covenant.   15.     ARBITRATION .   Any dispute or controversy arising under or in connection with this Agreement shall be settled exclusively by arbitration conducted before a panel of three (3) arbitrators in the State of Florida in accordance with the rules of the American Arbitration Association then in effect. Judgment may be entered on the arbitrator’s award in any court having jurisdiction. The Company shall bear the expense of any arbitration proceeding and shall reimburse Executive for all reasonable costs and expense, including reasonable attorneys’ fees and expenses, if Executive is the prevailing party."
non-solicitation,"Executive acknowledges and agrees that during the Non-compete Period, Executive will not (a) solicit, induce or attempt to induce, directly or indirectly, any employee of the Company to leave the employment of the Company to work for Executive or for any other person, firm or corporation or (b) hire any employee of the Company."
non-solicitation,"Executive acknowledges and agrees that during the Non-compete Period, Executive will not (a) solicit, induce or attempt to induce, directly or indirectly, any employee of the Company to leave the employment of the Company to work for Executive or for any other person, firm or corporation or (b) hire any employee of the Company."
non-solicitation,"Executive acknowledges and agrees that during the Non-compete Period, Executive will not (a) solicit, induce or attempt to induce, directly or indirectly, any employee of the Company to leave the employment of the Company to work for Executive or for any other person, firm or corporation or (b) hire any employee of the Company."
non-solicitation,"Executive acknowledges and agrees that during the Non-compete Period, Executive will not (a) solicit, induce or attempt to induce, directly or indirectly, any employee of the Company to leave the employment of the Company to work for Executive or for any other person, firm or corporation or (b) hire any employee of the Company."
non-solicitation,"For a period of two (2) years, commencing on the Resignation Date (the “Non-Solicitation Term”), Executive and/or any entity with which he is at the time affiliated (and which is not affiliated with the Company), shall not, directly or indirectly, hire or offer to hire or entice away or in any other manner persuade or attempt to persuade any officer, employee, agent, or customer of the Company or any of its affiliates, or any person who supplies goods or services or licenses intangible or tangible property to the Company or any of its affiliates to discontinue his, her, or its relationship with such entity. Executive represents and warrants that he has not, prior to the date hereof, acted or failed to act in a way that would constitute a breach of the terms of this covenant not to solicit."
non-solicitation,"Executive acknowledges and agrees that during the Non-compete Period, Executive will not (a) solicit, induce or attempt to induce, directly or indirectly, any employee of the Company to leave the employment of the Company to work for Executive or for any other person, firm or corporation or (b) hire any employee of the Company."
non-solicitation,"Executive acknowledges and agrees that during the Non-compete Period, Executive will not (a) solicit, induce or attempt to induce, directly or indirectly, any employee of the Company to leave the employment of the Company to work for Executive or for any other person, firm or corporation or (b) hire any employee of the Company."
non-solicitation,"Executive acknowledges and agrees that during the Non-compete Period, Executive will not (a) solicit, induce or attempt to induce, directly or indirectly, any employee of the Company to leave the employment of the Company to work for Executive or for any other person, firm or corporation or (b) hire any employee of the Company."
non-solicitation,"Executive acknowledges and agrees that during the Non-compete Period, Executive will not (a) solicit, induce or attempt to induce, directly or indirectly, any employee of the Company to leave the employment of the Company to work for Executive or for any other person, firm or corporation or (b) hire any employee of the Company."
non-solicitation,"Executive acknowledges and agrees that during the Non-compete Period, Executive will not (a) solicit, induce or attempt to induce, directly or indirectly, any employee of the Company to leave the employment of the Company to work for Executive or for any other person, firm or corporation or (b) hire any employee of the Company."
non-solicitation,"Each Stockholder shall not and shall not authorize or permit its Representatives to directly or indirectly to (i) initiate, solicit or encourage (including by way of furnishing information or assistance), or take any other action to facilitate the making of, any offer or proposal which constitutes or is reasonably likely to lead to any Company Takeover Proposal, (ii) enter into any agreement with respect to any Company Takeover Proposal, or (iii) in the event of an unsolicited Company Takeover Proposal for the Company, engage in negotiations or discussions with, or provide any information or data to, any person (other than Parent or any of its affiliates or representatives) relating to any Company Takeover Proposal."
non-solicitation,"During the Consulting Period, ROSINACK agrees not to interfere with the business of SYNBIOTICS by soliciting or inducing any employee or consultant of SYNBIOTICS to terminate his or her employment or engagement with SYNBIOTICS, or to reduce his or her time commitment or scope of services provided to SYNBIOTICS.  The foregoing restrictions shall apply to ROSINACK regardless of whether he is acting directly or indirectly, alone or in concert with others.  ROSINACK understands and agrees that he cannot and will not do indirectly that which he cannot do directly."
non-solicitation,"Executive agrees that for a period of twelve (12) months immediately following the termination of his employment for any reason that he shall not either directly or indirectly solicit, induce, recruit or encourage any of the Company's employees to leave their employment, or take away such employees, or attempt to solicit, induce, recruit, encourage, take away or hire employees of the Company, either for himself or any other person or entity."
non-solicitation,"Executive agrees that for a period of twelve (12) months immediately following the termination of his employment for any reason that he shall not either directly or indirectly solicit, induce, recruit or encourage any of the Company's employees to leave their employment, or take away such employees, or attempt to solicit, induce, recruit, encourage, take away or hire employees of the Company, either for himself or any other person or entity."
non-solicitation,"The Executive covenants with the Company that he shall not during the continuance of the Employment or for a period of two (2) years after the Termination Date on his own behalf or on the behalf of any other person, firm or company directly or indirectly endeavor to entice away from the Company any person who is then employed by the Company and was so employed by the Company during the continuance of the Employment.   8.   Confidential Information   The Executive shall not, either during the continuance of his Employment hereunder and up to two years after the termination of the Agreement, use to the detriment or prejudice of the Company, except in the proper course of his duties, divulge to any person any trade secret or any other information of a confidential nature concerning the business or affairs of the Company which may have come to his knowledge during the Employment.   9.   Board Information   The Executive shall at all times promptly give to the Board (in writing if so requested) all such information and explanations as they may require in connection with matters relating to his Employment hereunder or with the business of the Company.   10.   Return of Papers etc.   The Executive shall promptly upon the request of the Board following his termination of Employment deliver up to the Company all lists of clients or customers, correspondence and all other documents, papers and records which may have been prepared by him or have come into his possession in the course of his Employment, and the Executive shall not be entitled to and shall not retain any copies thereof. Title and copyright therein shall vest in the Company. This paragraph 10 shall survive the Executive’s termination of employment.   11.   Misrepresentation   The Executive shall not at any time after the termination of his Employment hereunder wrongfully represent himself as being employed by or connected with the Company or any Associated Company."
non-solicitation,"During the Consulting Period, GREEN agrees not to interfere with the business of SYNBIOTICS by soliciting or inducing any employee or consultant of SYNBIOTICS to terminate his or her employment or engagement with SYNBIOTICS, or to reduce his or her time commitment or scope of services provided to SYNBIOTICS.  The foregoing restrictions shall apply to GREEN regardless of whether he is acting directly or indirectly, alone or in concert with others.  GREEN understands and agrees that he cannot and will not do indirectly that which he cannot do directly."
non-solicitation,"In consideration for the mutual agreements as set forth herein, Executive agrees that Executive shall not, at any time, within twelve (12) months following termination of Executive’s employment with the Company for any reason, directly or indirectly solicit the employment or other services of any individual who at that time shall be or within the prior twelve (12) months shall have been an employee of the Company."
non-solicitation,"During the term of my employment and for one (1) year thereafter, I will not directly or indirectly (i) encourage, solicit, or attempt to solicit any employee of the Company to leave the Company for any reason or in any interfere adversely with the relationship between any such employee and the Company; (ii) induce or attempt to induce any employee of the Company to work for, render services or provide advice to or supply confidential business information or trade secrets of the Company to any person or entity other than the Company; or (iii) employ, or otherwise pay for services rendered by, any employee of the Company in any other business enterprise.  As part of this restriction, I will not interview or provide any input to any third party regarding any such person during the period in question.  However, this obligation shall not affect any responsibility I may have as an employee of the Company with respect to the bona fide hiring and firing of Company personnel."
non-solicitation,"In consideration for the mutual agreements as set forth herein, Executive agrees that Executive shall not, at any time, within twelve (12) months following termination of Executive’s employment with the Company for any reason, directly or indirectly solicit the employment or other services of any individual who at that time shall be or within the prior twelve (12) months shall have been an employee of the Company."
non-solicitation,"During the term of this Agreement, the Consultant will not, directly or indirectly, participate as an officer, director, employee, partner, principal, consultant or otherwise with, any person, business or enterprise which is engaged in actual or potential competition with the Company or its affiliates, without the express prior written consent of the Company. The Consultant covenants and agrees with the Company that Consultant will not, during the term of this Agreement and for a period of one year thereafter, whether directly or indirectly, solicit any of the Company’s then-current employees to terminate their employment with the Company or to become employed by any other firm, company, or business."
non-solicitation,"In consideration for the mutual agreements as set forth herein, Executive agrees that Executive shall not, at any time, within twelve (12) months following termination of Executive’s employment with the Company for any reason, directly or indirectly solicit the employment or other services of any individual who at that time shall be or within the prior twelve (12) months shall have been an employee of the Company."
non-solicitation,"In consideration for the mutual agreements as set forth herein, Executive agrees that Executive shall not, at any time, within twelve (12) months following termination of Executive’s employment with the Company for any reason, directly or indirectly solicit the employment or other services of any individual who at that time shall be or within the prior twelve (12) months shall have been an employee of the Company."
non-solicitation,"In consideration for the mutual agreements as set forth herein, Executive agrees that Executive shall not, at any time, within twelve (12) months following termination of Executive’s employment with the Company for any reason, directly or indirectly solicit the employment or other services of any individual who at that time shall be or within the prior twelve (12) months shall have been an employee of the Company."
non-solicitation,"Executive agrees that, for a period of two (2) years following the cessation of Executive’s employment with the Company (whether or not pursuant to this Agreement), Executive shall not, directly or indirectly, (a) solicit, divert or take any client, customer or supplier from the Company; (b) employ, hire, or engage any person who is or was an employee of the Company at the time of such termination or during any part of the twelve (12) months preceding said termination; (c) induce any person employed by the Company to leave the employ of the Company; or (d) solicit the employment of any such person on Executive’s own behalf or on behalf of any other business enterprise."
non-solicitation,"In consideration for the mutual agreements as set forth herein, Executive agrees that Executive shall not, at any time, within twelve (12) months following termination of Executive’s employment with the Company for any reason, directly or indirectly solicit the employment or other services of any individual who at that time shall be or within the prior twelve (12) months shall have been an employee of the Company."
non-solicitation,"During the Employment Period and for one (1) year following termination of Executive’s employment, Executive shall not encourage or solicit any of the Company’s employees to leave the Company’s employ for any reason or interfere in any other manner with employment relationships at the time existing between the Company and its employees; or solicit any client of the Company, induce any of the Company’s clients to terminate its existing business relationship with the Company or interfere in any other manner with any existing business relationship between the Company and any client or other third party. Executive acknowledges that monetary damages may not be sufficient to compensate the Company for any economic loss that may be incurred by reason of his breach of the foregoing restrictive covenants. Accordingly, in the event of any such breach, the Company shall, in addition to any remedies available to the Company at law, be entitled to obtain equitable relief in the form of an injunction precluding Executive from continuing such breach."
non-solicitation,"Employee agrees that for a period of twelve (12) months immediately following the Effective Date of this Agreement, Employee shall not either directly or indirectly solicit, induce, recruit or encourage any of the Company’s employees or consultants to leave their employment or service relationship, or attempt to do so, either for himself or any other person or entity."
non-solicitation,"Employee agrees that, for a period of twelve (12) months immediately following the Effective Date of this Agreement, Employee shall not either directly or indirectly solicit, induce, recruit or encourage any of the Company’s employees or consultants to leave their employment, or attempt to do so, either for himself or any other person or entity."
non-solicitation,"You hereby agree that, for the one (1) year period immediately following the Date of Termination, you shall not, either on your own account or jointly with or as a manager, agent, officer, employee, consultant, partner, joint venturer, owner or shareholder or otherwise on behalf of any other person, firm or corporation, directly or indirectly solicit or attempt to solicit away from the Corporation any of its officers or employees or offer employment to any person who, on or during the six (6) months immediately preceding the date of such solicitation or offer, is or was an officer or employee of the Corporation; provided, however , that a general advertisement to which an employee of the Corporation responds shall in no event be deemed to result in a breach of this Section 7(ii)."
non-solicitation,"For a period of one (1) year following the Executive’s termination of employment with the Corporation, whether or not in connection with a Change in Control, the Executive shall not encourage or solicit any of the Corporation’s employees to leave the Corporation’s employ for any reason or interfere in any other manner with employment relationships at the time existing between the Corporation and its employees."
non-solicitation,"For so long as the Employee remains an employee of the Company and for a period of twelve months after the termination of employment with Company for any reason, Employee shall not directly or indirectly (as a principal, shareholder, partner, director, officer, agent, employee, consultant or otherwise) induce or attempt to influence any employee, customer, independent contractor or supplier of Company to terminate employment or any other relationship with Company."
non-solicitation,Attached hereto as Exhibit A is a certain Employee Non-Competition Nondisclosure and Assignment of Inventions Agreement which is hereby incorporated herein by reference (the “Noncompetition Agreement”). The Executive shall execute and deliver to the Company the Noncompetition Agreement simultaneously with the execution of this Agreement.
non-solicitation,"For a period of one (1) year following the Executive’s termination of employment with the Corporation, whether or not in connection with a Change in Control, the Executive shall not encourage or solicit any of the Corporation’s employees to leave the Corporation’s employ for any reason or interfere in any other manner with employment relationships at the time existing between the Corporation and its employees."
further assurance,"Subject to the terms and conditions herein provided, the Stockholder agrees to use all reasonable efforts to take, or cause to be taken, all action and to do, or cause to be done, all things necessary, proper or advisable to consummate and make effective the transactions contemplated by this Agreement. The Stockholder will provide Parent with all documents which may reasonably be requested by Parent and will take reasonable steps to enable Parent to obtain all rights and benefits provided it hereunder. The Stockholder hereby gives any consents or waivers that are reasonably required for the consummation of the Merger under the terms of any agreement to which the Stockholder is party or pursuant to any rights the Stockholder may have."
further assurance,"The Borrower agrees, at the request of the Administrative Agent or any Issuing Lender, at the time of or at any time following the implementation of EMU, to enter into an agreement amending this Agreement in such manner as the Administrative Agent or such Issuing Lender reasonably shall request in order to reflect the implementation of EMU to place the parties hereto in the position they would have been in had EMU not been implemented."
further assurance,From time to time each party shall execute and deliver such further instruments and shall take such other action as any other party may reasonably request in order to discharge and perform their obligations and agreements hereunder and to give effect to the intentions expressed in this Agreement.
further assurance,"The Trust, at its expense, will execute and deliver such instruments and take such further action (including recordation and filing) as may be necessary or as may be requested by the Bank for the purpose of perfecting and protecting the lien contemplated by paragraph 6.9 hereof."
further assurance,"Each party agrees that upon the request of the other it will, from time to time, execute and deliver to such other party all such instruments and documents of further assurance or otherwise, and will do any and all such acts and things, as reasonably may be required to carry out the obligations of such party hereunder and consummate the transactions contemplated hereby."
further assurance,The Borrower and the Guarantors will cooperate with the Agent and the Lenders and execute such further instruments and documents and perform such further acts as the Agent and the Lenders shall reasonably request to carry out the transactions contemplated by this Agreement and the other Loan Documents.
further assurance,"Subject to the terms and conditions provided herein and in the Subscription Agreement, each of the parties hereto shall use all reasonable efforts to take, or cause to be taken, all action, and to do, or cause to be done, all things reasonably necessary, proper or advisable under applicable laws and regulations to consummate and make effective the provisions of this letter."
further assurance,From time to time each party to this Agreement will execute and deliver such further instruments and will take such other action as the other party reasonably may request in order to discharge and perform the obligations and agreements of the parties hereunder.
further assurance,From time to time each party to this Agreement will execute and deliver such further instruments and will take such other action as the other party reasonably may request in order to discharge and perform the obligations and agreements of the parties hereunder.
further assurance,The parties to this Agreement will execute and deliver or cause the execution and delivery of such further instruments and documents and will take such other actions as any other party to the Agreement may reasonably request in order to effectuate the purpose of this Agreement and to carry out the terms hereof.
further assurance,"Each party agrees that upon the request of the other it will, from time to time, execute and deliver to such other party all such instruments and documents of further assurance or otherwise, and will do any and all such acts and things, as reasonably may be required to carry out the obligations of such party hereunder and consummate the transactions contemplated hereby."
further assurance,Each party shall from time to time and at all times hereafter do such further acts and things and execute such further documents and instruments as shall be reasonably required in order to perform fully and carry out the terms of this agreement.
further assurance,"From time to time, upon request and without further consideration, the parties will execute and deliver such documents and take such other action as may be reasonably requested in order to consummate more effectively the transactions contemplated hereby, including, but not limited to, vesting in Buyer good, valid and marketable title to the business and assets being transferred hereunder."
further assurance,"From time to time, upon request and without further consideration, the parties will execute and deliver such documents and take such other action as may be reasonably requested in order to consummate more effectively the transactions contemplated hereby, including, but not limited to, vesting in Buyer good, valid and marketable title to the business and assets being transferred hereunder."
further assurance,"From time to time, upon request and without further consideration, the parties will execute and deliver such documents and take such other action as may be reasonably requested in order to consummate more effectively the transactions contemplated hereby, including, but not limited to, vesting in Buyer good, valid and marketable title to the business and assets being transferred hereunder."
further assurance,"From time to time, upon request and without further consideration, the parties will execute and deliver such documents and take such other action as may be reasonably requested in order to consummate more effectively the transactions contemplated hereby, including, but not limited to, vesting in Buyer good, valid and marketable title to the business and assets being transferred hereunder."
further assurance,"From time to time, upon request and without further consideration, the parties will execute and deliver such documents and take such other action as may be reasonably requested in order to consummate more effectively the transactions contemplated hereby, including, but not limited to, vesting in Buyer good, valid and marketable title to the business and assets being transferred hereunder."
further assurance,"From time to time, at another party’s request and without consideration, each party hereto shall execute and deliver such additional documents and take all such further action as may be necessary or desirable to consummate and make effective, in the most expeditious manner practicable, the transaction contemplated by this Agreement."
further assurance,"From time to time, upon request and without further consideration, the parties will execute and deliver such documents and take such other action as may be reasonably requested in order to consummate more effectively the transactions contemplated hereby, including, but not limited to, vesting in Buyer good, valid and marketable title to the business and assets being transferred hereunder."
further assurance,"Each of China Bright, Style Tech, the Company, PDH(HK), Beijing Pypo and the Sponsors agrees to execute such further instruments, documents and other writings, and to take such further actions as may be reasonably necessary to carry out the full intent of this Agreement."
further assurance,The Pledgor shall execute and deliver such further documents and do such other acts and things as the Beneficiary may reasonably request in order to fulfil the obligations of the Pledgor under this Agreement and protect the Beneficiary’s interests.
further assurance,The Borrower agrees to execute and deliver such further documents and do such other acts and things as the Lender may reasonably request in order to fulfil the obligations of the Borrower under this Agreement and protect the Lender’s interests.
further assurance,The Pledgor shall execute and deliver such further documents and do such other acts and things as the Beneficiary may reasonably request in order to fulfill the obligations of the Pledgor under this Agreement and protect the Beneficiary’s interests.
further assurance,The Pledgor shall execute and deliver such further documents and do such other acts and things as the Beneficiary may reasonably request in order to fulfill the obligations of the Pledgor under this Agreement and protect the Beneficiary’s interests.
further assurance,Each Party agrees to execute and deliver such further documents and do such other acts and things as the other Party may reasonably request in order to fulfil the obligations of the Parties under this Agreement.
non-competition,"During the Employment Term and for a period of two years thereafter, Executive will not directly or indirectly engage in competition with the Company by (i) being associated in any capacity (whether as employee, shareholder, owner, consultant, agent or otherwise and either on his own behalf or on behalf of any other Person with whom he may be employed or associated) with any Person that sells or offers to sell any products or services which are in the same line of business as the Business and which compete in any area within the United States where the products or services are offered or sold or proposed to be offered or sold by the Company, or (ii) solicit or accept any business (or help any other Person solicit or accept any business) from any Person or entity which on the date of this Agreement is a customer of the Company or which during the Employment Term becomes a customer of the Company. Notwithstanding the foregoing, nothing herein shall prohibit Executive from owning five percent or less of any securities of a competitor if such securities are listed on a nationally recognized securities exchange or traded over-the-counter on the NASDAQ market or otherwise."
non-competition,"For a period of four (4) years following the Closing, Seller or any entity owned or controlled by Seller shall not engage in or hold an equity interest in (other than no more than five percent (5%) in a publicly held company) a business anywhere in the world which (i) manufactures, sells, or distributes enteral nutrition products or critical care nutrition products, including without limitation products that compete with the products referenced in Section 1(a)(i) of this Agreement, or (ii) engages in converting services for any such products."
non-competition,"(a) Restrictions . In consideration for the severance specified above, during the Severance Period, the Employee will not directly or indirectly, on the Employee's own account or as an employee, consultant, partner, owner, officer, director or stockholder of any other firm, partnership or corporation, conduct, engage in, be connected with, have any interest in or aid or assist Whole Foods Markets, Inc., or its affiliates or subsidiaries or any other natural foods grocery chain which is a competitor of the Company, or its affiliates or subsidiaries, nor will the Employee in any way directly or indirectly, solicit, divert, take away or interfere with any of the business customers, trade or personnel of the Employer; nor will the Employee interfere with the suppliers, manufacturers, distributors, wholesalers or other such companies with which the Employer transacts business; provided, however, nothing contained herein shall prevent the Employee from engaging in employment with a conventional grocery chain, so long as Employee is not involved in the natural foods operations of such conventional operator, or prevent Employee from owning shares of stock of any such type of corporation, the shares of which are publicly traded on a nationally recognized stock exchange."
non-competition,"Executive acknowledges and agrees that Executive is considered to be part of the professional, managerial and executive staff of the Company whose duties include the formulation and execution of management policy, and that in the course of Executive's duties, Executive is permitted access to Intellectual Property, which includes, among other things, trade secrets of the Company that the Company seeks to protect from dissemination and disclosure. Executive acknowledges and agrees that during the Employment Period and for a period of five years thereafter (the ""Non-compete Period""), Executive will not, without the prior written consent of the Company, directly or indirectly, provide products or services substantially similar to the Employment Services to any business or entity that provides or offers or demonstrably plans to provide or offer, products or services that (i) are the same as or substantially similar to the products or services provided by the Company at any time during the Employment Period, (ii) relate to the Company's Intellectual Property (whether the Company acquired such Intellectual Property pursuant to this Agreement or otherwise), or (iii) relate to any subject matter of the Company's actual or demonstrably anticipated material research and development during the Employment Period, including without limitation, taxol, taxanes and any other compounds, within any geographical area in which the Company or any of its subsidiaries provide or plan to provide such products or services."
non-competition,"Executive acknowledges and agrees that Executive is considered to be part of the professional, managerial and executive staff of the Company whose duties include the formulation and execution of management policy, and that in the course of Executive's duties, Executive is permitted access to Intellectual Property, which includes, among other things, trade secrets of the Company that the Company seeks to protect from dissemination and disclosure. Executive acknowledges and agrees that during the Employment Period and for a period of five years thereafter (the ""Non-compete Period""), Executive will not, without the prior written consent of the Company, directly or indirectly, provide products or services substantially similar to the Employment Services to any business or entity that provides or offers or demonstrably plans to provide or offer, products or services that (i) are the same as or substantially similar to the products or services provided by the Company at any time during the Employment Period, (ii) relate to the Company's Intellectual Property (whether the Company acquired such Intellectual Property pursuant to this Agreement or otherwise), or (iii) relate to any subject matter of the Company's actual or demonstrably anticipated material research and development during the Employment Period, including without limitation, taxol, taxanes and any other compounds, within any geographical area in which the Company or any of its subsidiaries provide or plan to provide such products or services."
non-competition,"Executive acknowledges and agrees that Executive is considered to be part of the professional, managerial and executive staff of the Company whose duties include the formulation and execution of management policy, and that in the course of Executive's duties, Executive is permitted access to Intellectual Property, which includes, among other things, trade secrets of the Company that the Company seeks to protect from dissemination and disclosure. Executive acknowledges and agrees that during the Employment Period and for a period of five years thereafter (the ""Non-compete Period""), Executive will not, without the prior written consent of the Company, directly or indirectly, provide products or services substantially similar to the Employment Services to any business or entity that provides or offers or demonstrably plans to provide or offer, products or services that (i) are the same as or substantially similar to the products or services provided by the Company at any time during the Employment Period, (ii) relate to the Company's Intellectual Property (whether the Company acquired such Intellectual Property pursuant to this Agreement or otherwise), or (iii) relate to any subject matter of the Company's actual or demonstrably anticipated material research and development during the Employment Period, including without limitation, taxol, taxanes and any other compounds, within any geographical area in which the Company or any of its subsidiaries provide or plan to provide such products or services."
non-competition,"Executive acknowledges and agrees that Executive is considered to be part of the professional, managerial and executive staff of the Company whose duties include the formulation and execution of management policy, and that in the course of Executive's duties, Executive is permitted access to Intellectual Property, which includes, among other things, trade secrets of the Company that the Company seeks to protect from dissemination and disclosure. Executive acknowledges and agrees that during the Employment Period and for a period of five years thereafter (the ""Non-compete Period""), Executive will not, without the prior written consent of the Company, directly or indirectly, provide products or services substantially similar to the Employment Services to any business or entity that provides or offers or demonstrably plans to provide or offer, products or services that (i) are the same as or substantially similar to the products or services provided by the Company at any time during the Employment Period, (ii) relate to the Company's Intellectual Property (whether the Company acquired such Intellectual Property pursuant to this Agreement or otherwise), or (iii) relate to any subject matter of the Company's actual or demonstrably anticipated material research and development during the Employment Period, including without limitation, taxol, taxanes and any other compounds, within any geographical area in which the Company or any of its subsidiaries provide or plan to provide such products or services."
non-competition,"Executive acknowledges that by virtue of his position with the Company he has been given access to confidential and highly sensitive non-public information of substantial importance to the Company, including but not limited to financial information, identities of distributors, contractors, and vendors utilized in the Company’s business, non-public forms, contracts, and other documents used in the Company’s business, trade secrets used, developed, or acquired by the Company, information concerning the manner and details of the Company’s operation, organization and management, the Company’s business plans and strategies, price information, customer lists, and research and development data, and that the services he has provided to the Company are unique. For a period of two (2) years commencing on the Resignation Date (the “Non-Competition Term”), Executive agrees that he will not directly or indirectly engage in, as an employee, consultant, or otherwise, any business in the United States primarily engaged in the retail sporting goods or retail sports apparel business, nor will he accept employment, consult for, or participate, directly or indirectly, in the ownership or management of any enterprise in the United States engaged in such a business. Notwithstanding the foregoing, Executive may invest as the holder of not more than four percent (4%) of the outstanding shares of any corporation whose stock is listed on any national or regional securities exchange or reported by the National Association of Securities Dealers Automated Quotation System or any successor thereto."
non-competition,"Executive acknowledges and agrees that Executive is considered to be part of the professional, managerial and executive staff of the Company whose duties include the formulation and execution of management policy, and that in the course of Executive's duties, Executive is permitted access to Intellectual Property, which includes, among other things, trade secrets of the Company that the Company seeks to protect from dissemination and disclosure. Executive acknowledges and agrees that during the Employment Period and for a period of five years thereafter (the ""Non-compete Period""), Executive will not, without the prior written consent of the Company, directly or indirectly, provide products or services substantially similar to the Employment Services to any business or entity that provides or offers or demonstrably plans to provide or offer, products or services that (i) are the same as or substantially similar to the products or services provided by the Company at any time during the Employment Period, (ii) relate to the Company's Intellectual Property (whether the Company acquired such Intellectual Property pursuant to this Agreement or otherwise), or (iii) relate to any subject matter of the Company's actual or demonstrably anticipated material research and development during the Employment Period, including without limitation, taxol, taxanes and any other compounds, within any geographical area in which the Company or any of its subsidiaries provide or plan to provide such products or services."
non-competition,"Executive acknowledges and agrees that Executive is considered to be part of the professional, managerial and executive staff of the Company whose duties include the formulation and execution of management policy, and that in the course of Executive's duties, Executive is permitted access to Intellectual Property, which includes, among other things, trade secrets of the Company that the Company seeks to protect from dissemination and disclosure. Executive acknowledges and agrees that during the Employment Period and for a period of five years thereafter (the ""Non-compete Period""), Executive will not, without the prior written consent of the Company, directly or indirectly, provide products or services substantially similar to the Employment Services to any business or entity that provides or offers or demonstrably plans to provide or offer, products or services that (i) are the same as or substantially similar to the products or services provided by the Company at any time during the Employment Period, (ii) relate to the Company's Intellectual Property (whether the Company acquired such Intellectual Property pursuant to this Agreement or otherwise), or (iii) relate to any subject matter of the Company's actual or demonstrably anticipated material research and development during the Employment Period, including without limitation, taxol, taxanes and any other compounds, within any geographical area in which the Company or any of its subsidiaries provide or plan to provide such products or services."
non-competition,"Executive acknowledges and agrees that Executive is considered to be part of the professional, managerial and executive staff of the Company whose duties include the formulation and execution of management policy, and that in the course of Executive's duties, Executive is permitted access to Intellectual Property, which includes, among other things, trade secrets of the Company that the Company seeks to protect from dissemination and disclosure. Executive acknowledges and agrees that during the Employment Period and for a period of five years thereafter (the ""Non-compete Period""), Executive will not, without the prior written consent of the Company, directly or indirectly, provide products or services substantially similar to the Employment Services to any business or entity that provides or offers or demonstrably plans to provide or offer, products or services that (i) are the same as or substantially similar to the products or services provided by the Company at any time during the Employment Period, (ii) relate to the Company's Intellectual Property (whether the Company acquired such Intellectual Property pursuant to this Agreement or otherwise), or (iii) relate to any subject matter of the Company's actual or demonstrably anticipated material research and development during the Employment Period, including without limitation, taxol, taxanes and any other compounds, within any geographical area in which the Company or any of its subsidiaries provide or plan to provide such products or services."
